,activite,activite_conj,age,age_conj,emploi,emploi_conj,etudes,etudes_conj,handicap,handicap_conj,retraite,retraite_conj,salaire,salaire_conj,sexe,sexe_conj,statut_marital,statut_marital_conj,type_fam,enfant,nb_enf
80,True,True,38,32.0,True,True,False,False,False,False,0.0,0.0,21746.0,43649.0,femme,homme,1,1.0,Couples,True,1
81,True,True,32,32.0,True,True,False,False,False,False,0.0,0.0,5946.0,14108.0,femme,homme,1,1.0,Couples,False,0
82,False,False,33,32.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
83,False,True,33,32.0,False,True,False,False,False,False,0.0,0.0,0.0,18794.0,femme,homme,1,1.0,Couples,True,1
84,True,True,27,33.0,True,True,False,False,False,False,0.0,0.0,16464.0,18156.0,femme,homme,1,1.0,Couples,False,0
85,True,False,31,33.0,True,False,False,False,False,False,0.0,0.0,20850.0,0.0,femme,homme,1,1.0,Couples,False,0
86,True,False,32,33.0,True,False,False,False,False,False,0.0,0.0,5946.0,0.0,femme,homme,1,1.0,Couples,True,2
87,False,True,43,33.0,False,True,False,False,True,False,0.0,0.0,0.0,27220.0,femme,homme,1,1.0,Couples,True,4
88,False,True,33,33.0,False,False,False,False,False,True,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
89,True,True,29,33.0,True,True,False,False,False,False,0.0,0.0,20034.0,25881.0,femme,homme,1,1.0,Couples,True,3
90,True,True,30,33.0,True,True,False,False,False,False,0.0,0.0,37990.0,38083.0,femme,homme,1,1.0,Couples,False,0
91,False,True,33,33.0,False,True,False,False,False,False,0.0,0.0,0.0,30145.0,femme,homme,1,1.0,Couples,False,0
92,False,True,36,33.0,False,True,False,False,False,False,0.0,0.0,0.0,19171.0,femme,homme,1,1.0,Couples,False,0
93,True,False,22,33.0,True,False,False,False,False,False,0.0,0.0,4190.0,0.0,femme,homme,1,1.0,Couples,False,0
94,False,False,28,33.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
95,True,True,29,33.0,True,True,False,False,False,False,0.0,0.0,20034.0,14646.0,femme,homme,1,1.0,Couples,False,0
96,True,True,46,33.0,True,False,False,False,False,False,0.0,0.0,16473.0,0.0,femme,homme,1,1.0,Couples,True,1
97,True,True,29,33.0,True,True,False,False,False,False,0.0,0.0,20034.0,2812.0,femme,homme,1,1.0,Couples,True,1
98,True,True,32,33.0,True,True,False,False,False,False,0.0,0.0,5946.0,30462.0,femme,homme,1,1.0,Couples,False,0
99,False,True,28,33.0,False,True,False,False,False,False,0.0,0.0,0.0,40771.0,femme,homme,1,1.0,Couples,True,2
100,False,False,28,33.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
101,True,True,23,33.0,True,True,False,False,False,False,0.0,0.0,9749.0,17996.0,femme,homme,1,1.0,Couples,True,1
102,False,True,33,33.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
103,False,True,33,33.0,False,True,False,False,False,False,0.0,0.0,0.0,24561.0,femme,homme,1,1.0,Couples,True,1
104,False,True,33,34.0,False,True,False,False,False,False,0.0,0.0,0.0,47253.0,femme,homme,1,1.0,Couples,False,0
105,False,True,36,34.0,False,True,False,False,False,False,0.0,0.0,0.0,62836.0,femme,homme,1,1.0,Couples,False,0
106,True,True,32,34.0,True,True,False,False,False,False,0.0,0.0,5946.0,41885.0,femme,homme,1,1.0,Couples,True,2
107,False,False,33,34.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
108,True,True,34,34.0,True,True,False,False,False,False,0.0,0.0,32146.0,23909.0,femme,homme,1,1.0,Couples,True,1
109,False,True,36,34.0,False,True,False,False,False,False,0.0,0.0,0.0,33364.0,femme,homme,1,1.0,Couples,True,2
110,True,True,31,34.0,True,True,False,False,False,True,0.0,0.0,20850.0,16867.0,femme,homme,1,1.0,Couples,True,3
111,True,True,40,34.0,False,True,False,False,True,False,0.0,0.0,0.0,18932.0,femme,homme,1,1.0,Couples,True,4
112,False,True,28,34.0,False,True,False,False,False,False,0.0,0.0,0.0,28924.0,femme,homme,1,1.0,Couples,False,0
113,True,True,34,34.0,True,True,False,False,False,False,0.0,0.0,32146.0,20250.0,femme,homme,1,1.0,Couples,True,2
114,True,True,31,34.0,True,True,False,False,False,False,0.0,0.0,20850.0,27967.0,femme,homme,1,1.0,Couples,False,0
115,True,True,32,34.0,True,True,False,False,False,False,0.0,0.0,5946.0,57449.0,femme,homme,1,1.0,Couples,True,3
116,True,False,35,34.0,True,False,False,False,False,False,0.0,0.0,3709.0,0.0,femme,homme,1,1.0,Couples,False,0
117,True,True,29,34.0,True,True,False,False,False,False,0.0,0.0,20034.0,19524.0,femme,homme,1,1.0,Couples,True,2
118,False,True,36,34.0,False,True,False,False,False,False,0.0,0.0,0.0,20921.0,femme,homme,1,1.0,Couples,False,0
119,True,True,29,34.0,True,True,False,False,False,False,0.0,0.0,20034.0,29386.0,femme,homme,1,1.0,Couples,True,4
120,False,True,28,34.0,False,True,False,False,False,False,0.0,0.0,0.0,20475.0,femme,homme,1,1.0,Couples,False,0
121,True,True,34,34.0,True,True,False,False,False,False,0.0,0.0,32146.0,3135.0,femme,homme,1,1.0,Couples,False,0
122,True,True,35,34.0,True,True,False,False,False,False,0.0,0.0,3709.0,3956.0,femme,homme,1,1.0,Couples,True,1
123,True,False,30,34.0,True,False,False,False,False,False,0.0,0.0,37990.0,0.0,femme,homme,1,1.0,Couples,True,2
124,True,True,35,34.0,True,True,False,False,False,False,0.0,0.0,3709.0,16884.0,femme,homme,1,1.0,Couples,False,0
125,True,True,32,34.0,True,True,False,False,False,False,0.0,0.0,5946.0,22728.0,femme,homme,1,1.0,Couples,False,0
126,True,True,29,34.0,True,True,False,False,False,False,0.0,0.0,20034.0,27416.0,femme,homme,1,1.0,Couples,True,2
127,False,True,33,34.0,False,True,False,False,False,False,0.0,0.0,0.0,28904.0,femme,homme,1,1.0,Couples,True,1
128,False,True,36,34.0,False,True,False,False,False,False,0.0,0.0,0.0,16484.0,femme,homme,1,1.0,Couples,True,2
129,False,True,36,34.0,False,True,False,False,False,False,0.0,0.0,0.0,18160.0,femme,homme,1,1.0,Couples,False,0
130,True,True,25,34.0,True,True,True,False,False,False,0.0,0.0,13509.0,17214.0,femme,homme,1,1.0,Couples,True,4
131,False,True,33,34.0,False,True,False,False,False,False,0.0,0.0,0.0,32657.0,femme,homme,1,1.0,Couples,True,2
132,True,False,34,34.0,True,False,False,False,False,False,0.0,0.0,32146.0,0.0,femme,homme,1,1.0,Couples,False,0
133,True,False,26,35.0,True,False,False,False,False,False,0.0,0.0,15991.0,0.0,femme,homme,1,1.0,Couples,False,0
134,True,False,35,35.0,True,False,False,False,False,False,0.0,0.0,3709.0,0.0,femme,homme,1,1.0,Couples,True,2
135,False,True,33,35.0,False,True,False,False,False,False,0.0,0.0,0.0,49659.0,femme,homme,1,1.0,Couples,True,2
136,True,True,32,35.0,True,True,False,False,False,False,0.0,0.0,5946.0,10498.0,femme,homme,1,1.0,Couples,True,2
137,False,True,33,35.0,False,True,False,False,False,False,0.0,0.0,0.0,110040.0,femme,homme,1,1.0,Couples,False,0
138,True,True,35,35.0,True,True,False,False,False,False,0.0,0.0,3709.0,24793.0,femme,homme,1,1.0,Couples,False,0
139,False,True,33,35.0,False,True,False,False,False,False,0.0,0.0,0.0,67566.0,femme,homme,1,1.0,Couples,True,1
140,True,False,30,35.0,True,False,False,False,False,False,0.0,0.0,37990.0,0.0,femme,homme,1,1.0,Couples,False,0
141,True,True,27,35.0,True,True,False,False,False,False,0.0,0.0,16464.0,39498.0,femme,homme,1,1.0,Couples,False,0
142,True,True,31,35.0,True,True,False,False,False,False,0.0,0.0,20850.0,28038.0,femme,homme,1,1.0,Couples,False,0
143,True,True,35,35.0,True,True,False,False,False,False,0.0,0.0,3709.0,52443.0,femme,homme,1,1.0,Couples,True,2
144,True,True,39,35.0,True,True,False,False,False,False,0.0,0.0,20051.0,26960.0,femme,homme,1,1.0,Couples,True,2
145,True,True,30,35.0,True,True,False,False,False,False,0.0,0.0,37990.0,16808.0,femme,homme,1,1.0,Couples,False,0
146,True,True,31,35.0,True,False,False,False,False,False,0.0,0.0,20850.0,0.0,femme,homme,1,1.0,Couples,False,0
147,True,True,35,35.0,True,True,False,False,False,True,0.0,0.0,3709.0,29358.0,femme,homme,1,1.0,Couples,True,3
148,False,True,28,35.0,False,True,False,False,False,False,0.0,0.0,0.0,20889.0,femme,homme,1,1.0,Couples,True,1
149,True,True,37,35.0,True,True,False,False,False,False,0.0,0.0,22647.0,28847.0,femme,homme,1,1.0,Couples,False,0
150,True,True,37,36.0,True,True,False,False,False,False,0.0,0.0,22647.0,13785.0,femme,homme,1,1.0,Couples,True,1
151,True,True,37,36.0,True,True,False,False,False,False,0.0,0.0,22647.0,20312.0,femme,homme,1,1.0,Couples,True,2
152,True,True,31,36.0,True,True,False,False,False,False,0.0,0.0,20850.0,17606.0,femme,homme,1,1.0,Couples,True,2
153,True,False,37,36.0,True,False,False,False,False,False,0.0,0.0,22647.0,0.0,femme,homme,1,1.0,Couples,True,1
154,True,True,32,36.0,True,True,False,False,False,False,0.0,0.0,5946.0,20734.0,femme,homme,1,1.0,Couples,True,1
155,False,True,36,36.0,False,True,False,False,False,False,0.0,0.0,0.0,22566.0,femme,homme,1,1.0,Couples,False,0
156,True,True,34,36.0,True,True,False,False,False,False,0.0,0.0,32146.0,24495.0,femme,homme,1,1.0,Couples,True,1
157,True,True,35,36.0,True,True,False,False,False,False,0.0,0.0,3709.0,40092.0,femme,homme,1,1.0,Couples,True,1
158,True,True,25,36.0,True,True,True,False,False,False,0.0,0.0,13509.0,14939.0,femme,homme,1,1.0,Couples,False,0
159,True,True,37,36.0,True,False,False,False,False,False,0.0,0.0,22647.0,0.0,femme,homme,1,1.0,Couples,False,0
160,False,True,36,36.0,False,False,False,False,False,True,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
161,False,True,36,36.0,False,True,False,False,False,False,0.0,0.0,0.0,7572.0,femme,homme,1,1.0,Couples,False,0
162,False,True,36,36.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,3
163,True,True,31,36.0,True,True,False,False,False,False,0.0,0.0,20850.0,14948.0,femme,homme,1,1.0,Couples,False,0
164,True,True,30,36.0,True,True,False,False,False,False,0.0,0.0,37990.0,22174.0,femme,homme,1,1.0,Couples,True,3
165,True,True,34,36.0,True,True,False,False,False,False,0.0,0.0,32146.0,31680.0,femme,homme,1,1.0,Couples,False,0
166,False,True,33,36.0,False,True,False,False,False,False,0.0,0.0,0.0,37342.0,femme,homme,1,1.0,Couples,False,0
167,True,True,32,36.0,True,True,False,False,False,False,0.0,0.0,5946.0,21741.0,femme,homme,1,1.0,Couples,True,3
168,True,True,37,36.0,True,False,False,False,False,False,0.0,0.0,22647.0,0.0,femme,homme,1,1.0,Couples,True,1
169,False,True,36,36.0,False,True,False,False,False,False,0.0,0.0,0.0,35664.0,femme,homme,1,1.0,Couples,True,1
170,True,True,31,36.0,True,True,False,False,False,False,0.0,0.0,20850.0,24739.0,femme,homme,1,1.0,Couples,True,2
171,True,False,37,36.0,True,False,False,False,False,False,0.0,0.0,22647.0,0.0,femme,homme,1,1.0,Couples,False,0
172,False,False,33,36.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
173,False,True,33,36.0,False,True,False,False,False,False,0.0,0.0,0.0,44898.0,femme,homme,1,1.0,Couples,True,1
174,True,True,34,36.0,True,True,False,False,False,False,0.0,0.0,32146.0,40092.0,femme,homme,1,1.0,Couples,False,0
175,True,True,35,36.0,True,True,False,False,False,True,0.0,0.0,3709.0,34463.0,femme,homme,1,1.0,Couples,False,0
176,True,True,37,36.0,True,True,False,False,False,False,0.0,0.0,22647.0,30912.0,femme,homme,1,1.0,Couples,True,1
177,False,True,36,36.0,False,True,False,False,False,False,0.0,0.0,0.0,22438.0,femme,homme,1,1.0,Couples,True,3
178,True,False,37,36.0,True,False,False,False,False,False,0.0,0.0,22647.0,0.0,femme,homme,1,1.0,Couples,False,0
179,True,True,38,37.0,True,True,False,False,False,False,0.0,0.0,21746.0,17816.0,femme,homme,1,1.0,Couples,True,1
180,False,True,36,37.0,False,True,False,False,False,False,0.0,0.0,0.0,25963.0,femme,homme,1,1.0,Couples,True,2
181,True,False,35,37.0,True,False,False,False,False,False,0.0,0.0,3709.0,0.0,femme,homme,1,1.0,Couples,True,2
182,True,True,29,37.0,True,True,False,False,False,False,0.0,0.0,20034.0,17277.0,femme,homme,1,1.0,Couples,True,2
183,True,True,35,37.0,True,True,False,False,False,False,0.0,0.0,3709.0,15758.0,femme,homme,1,1.0,Couples,True,2
184,False,True,33,37.0,False,True,False,False,False,False,0.0,0.0,0.0,26241.0,femme,homme,1,1.0,Couples,True,4
185,True,False,39,37.0,True,False,False,False,False,False,0.0,0.0,20051.0,0.0,femme,homme,1,1.0,Couples,True,2
186,True,True,37,37.0,True,True,False,False,False,False,0.0,0.0,22647.0,21429.0,femme,homme,1,1.0,Couples,False,0
187,True,True,35,37.0,True,True,False,False,False,False,0.0,0.0,3709.0,22400.0,femme,homme,1,1.0,Couples,False,0
188,False,True,36,37.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
189,True,True,31,37.0,True,True,False,False,False,True,0.0,0.0,20850.0,23425.0,femme,homme,1,1.0,Couples,False,0
190,True,True,31,37.0,True,True,False,False,False,False,0.0,0.0,20850.0,17864.0,femme,homme,1,1.0,Couples,True,2
191,True,True,32,37.0,True,False,False,False,False,False,0.0,0.0,5946.0,0.0,femme,homme,1,1.0,Couples,False,0
192,True,True,34,37.0,True,True,False,False,False,True,0.0,0.0,32146.0,31346.0,femme,homme,1,1.0,Couples,False,0
193,True,True,37,37.0,True,True,False,False,False,False,0.0,0.0,22647.0,27487.0,femme,homme,1,1.0,Couples,True,2
194,True,True,35,37.0,True,True,False,False,False,False,0.0,0.0,3709.0,19426.0,femme,homme,1,1.0,Couples,False,0
195,True,True,38,37.0,True,True,False,False,False,False,0.0,0.0,21746.0,32818.0,femme,homme,1,1.0,Couples,True,1
196,False,True,28,37.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,3
197,True,True,34,37.0,True,True,False,False,False,False,0.0,0.0,32146.0,22046.0,femme,homme,1,1.0,Couples,True,2
198,True,True,39,37.0,True,True,False,False,False,False,0.0,0.0,20051.0,18205.0,femme,homme,1,1.0,Couples,True,2
199,True,True,32,37.0,True,True,False,False,False,False,0.0,0.0,5946.0,25589.0,femme,homme,1,1.0,Couples,True,1
200,True,True,35,37.0,True,True,False,False,False,False,0.0,0.0,3709.0,31744.0,femme,homme,1,1.0,Couples,False,0
201,True,True,38,37.0,True,True,False,False,False,False,0.0,0.0,21746.0,38925.0,femme,homme,1,1.0,Couples,False,0
202,True,True,38,37.0,True,True,False,False,False,False,0.0,0.0,21746.0,21903.0,femme,homme,1,1.0,Couples,False,0
203,True,True,39,38.0,True,True,False,False,False,False,0.0,0.0,20051.0,18183.0,femme,homme,1,1.0,Couples,False,0
204,True,True,37,38.0,True,True,False,False,False,False,0.0,0.0,22647.0,24220.0,femme,homme,1,1.0,Couples,True,3
205,True,True,35,38.0,True,True,False,False,False,False,0.0,0.0,3709.0,42384.0,femme,homme,1,1.0,Couples,True,2
206,True,True,40,38.0,False,True,False,False,True,False,0.0,0.0,0.0,25736.0,femme,homme,1,1.0,Couples,True,1
207,True,True,35,38.0,True,True,False,False,False,False,0.0,0.0,3709.0,18751.0,femme,homme,1,1.0,Couples,True,3
208,True,True,39,38.0,True,True,False,False,False,False,0.0,0.0,20051.0,25353.0,femme,homme,1,1.0,Couples,True,2
209,False,True,43,38.0,False,True,False,False,True,False,0.0,0.0,0.0,43200.0,femme,homme,1,1.0,Couples,False,0
210,False,True,36,38.0,False,True,False,False,False,False,0.0,0.0,0.0,18086.0,femme,homme,1,1.0,Couples,True,2
211,False,True,36,38.0,False,True,False,False,False,False,0.0,0.0,0.0,3816.0,femme,homme,1,1.0,Couples,True,2
212,True,True,31,38.0,True,True,False,False,False,False,0.0,0.0,20850.0,28656.0,femme,homme,1,1.0,Couples,False,0
213,True,True,29,38.0,True,True,False,False,False,False,0.0,0.0,20034.0,27375.0,femme,homme,1,1.0,Couples,False,0
214,True,True,39,38.0,True,True,False,False,False,False,0.0,0.0,20051.0,3408.0,femme,homme,1,1.0,Couples,False,0
215,True,False,41,38.0,True,False,False,False,False,False,0.0,0.0,31487.0,0.0,femme,homme,1,1.0,Couples,False,0
216,True,True,38,38.0,True,True,False,False,False,False,0.0,0.0,21746.0,47343.0,femme,homme,1,1.0,Couples,True,2
217,True,True,35,38.0,True,True,False,False,False,False,0.0,0.0,3709.0,5992.0,femme,homme,1,1.0,Couples,False,0
218,True,True,46,38.0,True,True,False,False,False,False,0.0,0.0,16473.0,42509.0,femme,homme,1,1.0,Couples,True,1
219,True,True,40,38.0,False,True,False,False,True,False,0.0,0.0,0.0,24250.0,femme,homme,1,1.0,Couples,False,0
220,False,True,33,38.0,False,True,False,False,False,False,0.0,0.0,0.0,16189.0,femme,homme,1,1.0,Couples,True,2
221,False,True,36,38.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
222,True,True,37,38.0,True,True,False,False,False,False,0.0,0.0,22647.0,21875.0,femme,homme,1,1.0,Couples,True,1
223,False,True,43,38.0,False,True,False,False,True,False,0.0,0.0,0.0,28331.0,femme,homme,1,1.0,Couples,False,0
