,activite,activite_conj,age,age_conj,emploi,emploi_conj,etudes,etudes_conj,handicap,handicap_conj,retraite,retraite_conj,salaire,salaire_conj,sexe,sexe_conj,statut_marital,statut_marital_conj,type_fam,enfant,nb_enf
18,True,True,35,36.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
19,True,True,34,36.0,True,True,False,False,False,False,0.0,0.0,21165.0,13785.0,femme,homme,1,1.0,Couples,True,3
20,True,True,35,36.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
21,True,True,34,37.0,True,True,False,False,False,False,0.0,0.0,21165.0,21409.0,femme,homme,1,1.0,Couples,True,1
22,False,True,38,38.0,False,True,False,False,False,False,0.0,0.0,0.0,60061.0,femme,homme,1,1.0,Couples,False,0
23,True,True,35,38.0,False,True,False,False,False,False,0.0,0.0,0.0,19463.0,femme,homme,1,1.0,Couples,True,1
24,True,True,45,39.0,True,True,False,False,False,True,0.0,0.0,19664.0,26342.0,femme,homme,1,1.0,Couples,True,1
25,True,True,36,39.0,True,True,False,False,False,False,0.0,0.0,19976.0,33306.0,femme,homme,1,1.0,Couples,False,0
26,True,True,40,39.0,True,True,False,False,False,False,0.0,0.0,3681.0,24653.0,femme,homme,1,1.0,Couples,True,2
27,False,True,42,41.0,False,True,False,False,True,False,0.0,0.0,0.0,21155.0,femme,homme,1,1.0,Couples,True,1
28,True,True,32,41.0,True,True,False,False,False,False,0.0,0.0,5946.0,24230.0,femme,homme,1,1.0,Couples,False,0
29,False,True,39,42.0,False,True,False,False,False,False,0.0,0.0,0.0,35482.0,femme,homme,1,1.0,Couples,False,0
30,True,True,45,42.0,True,True,False,False,False,False,0.0,0.0,19664.0,31220.0,femme,homme,1,1.0,Couples,False,0
31,False,True,38,42.0,False,True,False,False,False,False,0.0,0.0,0.0,26339.0,femme,homme,1,1.0,Couples,True,1
32,True,True,37,43.0,True,False,False,False,False,False,0.0,0.0,21445.0,0.0,femme,homme,1,1.0,Couples,True,3
33,True,True,41,43.0,True,True,False,False,False,False,0.0,0.0,31487.0,22872.0,femme,homme,1,1.0,Couples,False,0
34,False,False,39,43.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
35,True,True,43,43.0,True,True,False,False,False,False,0.0,0.0,23590.0,77987.0,femme,homme,1,1.0,Couples,True,3
36,True,False,41,43.0,True,False,False,False,False,False,0.0,0.0,31487.0,0.0,femme,homme,1,1.0,Couples,True,2
37,True,True,41,43.0,True,False,False,False,False,False,0.0,0.0,31487.0,0.0,femme,homme,1,1.0,Couples,False,0
38,True,True,44,44.0,True,True,False,False,False,False,0.0,0.0,18179.0,19204.0,femme,homme,1,1.0,Couples,True,4
39,True,True,49,44.0,True,True,False,False,False,False,0.0,0.0,2105.0,24736.0,femme,homme,1,1.0,Couples,True,1
40,False,False,39,44.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
41,True,True,35,45.0,False,True,False,False,False,False,0.0,0.0,0.0,36161.0,femme,homme,1,1.0,Couples,False,0
42,True,False,43,45.0,True,False,False,False,False,False,0.0,0.0,23590.0,0.0,femme,homme,1,1.0,Couples,False,0
43,True,True,45,45.0,True,True,False,False,False,False,0.0,0.0,19664.0,14872.0,femme,homme,1,1.0,Couples,True,1
44,True,True,47,45.0,True,True,False,False,False,False,0.0,0.0,9884.0,29283.0,femme,homme,1,1.0,Couples,False,0
45,True,True,45,46.0,True,True,False,False,False,False,0.0,0.0,19664.0,37875.0,femme,homme,1,1.0,Couples,True,3
46,True,True,46,46.0,True,True,False,False,False,False,0.0,0.0,16473.0,20728.0,femme,homme,1,1.0,Couples,True,2
47,True,True,47,46.0,True,True,False,False,False,False,0.0,0.0,9884.0,42699.0,femme,homme,1,1.0,Couples,True,3
48,False,True,39,46.0,False,True,False,False,False,False,0.0,0.0,0.0,45396.0,femme,homme,1,1.0,Couples,True,1
49,True,True,44,46.0,True,True,False,False,False,False,0.0,0.0,18179.0,28525.0,femme,homme,1,1.0,Couples,False,0
50,True,True,47,46.0,True,True,False,False,False,False,0.0,0.0,9884.0,15631.0,femme,homme,1,1.0,Couples,True,1
51,True,True,47,47.0,True,True,False,False,False,False,0.0,0.0,9884.0,19203.0,femme,homme,1,1.0,Couples,False,0
52,True,True,49,47.0,True,True,False,False,False,False,0.0,0.0,2105.0,23219.0,femme,homme,1,1.0,Couples,True,2
53,True,True,47,47.0,True,True,False,False,False,False,0.0,0.0,9884.0,22034.0,femme,homme,1,1.0,Couples,False,0
54,False,True,50,47.0,False,True,False,False,False,False,0.0,0.0,0.0,19650.0,femme,homme,1,1.0,Couples,True,3
55,False,False,50,47.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
56,False,True,39,48.0,False,True,False,False,False,True,0.0,0.0,0.0,20523.0,femme,homme,1,1.0,Couples,True,1
57,True,True,46,48.0,True,True,False,False,False,False,0.0,0.0,16473.0,35096.0,femme,homme,1,1.0,Couples,False,0
58,True,True,52,48.0,False,True,False,False,False,False,0.0,0.0,0.0,42053.0,femme,homme,1,1.0,Couples,False,0
59,True,True,45,49.0,True,True,False,False,False,False,0.0,0.0,19664.0,63860.0,femme,homme,1,1.0,Couples,True,1
60,True,True,45,49.0,True,True,False,False,False,True,0.0,0.0,19664.0,18802.0,femme,homme,1,1.0,Couples,True,1
61,True,True,47,49.0,True,True,False,False,False,True,0.0,0.0,9884.0,9486.0,femme,homme,1,1.0,Couples,True,2
62,True,False,48,49.0,True,False,False,False,False,False,0.0,0.0,7.0,0.0,femme,homme,1,1.0,Couples,False,0
63,False,True,50,49.0,False,True,False,False,False,False,0.0,0.0,0.0,20720.0,femme,homme,1,1.0,Couples,True,2
64,False,False,39,50.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
65,True,True,52,50.0,False,True,False,False,False,False,0.0,0.0,0.0,95045.0,femme,homme,1,1.0,Couples,True,2
66,False,False,54,50.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
67,True,True,49,50.0,True,True,False,False,False,False,0.0,0.0,2105.0,8223.0,femme,homme,1,1.0,Couples,True,3
68,True,True,47,50.0,True,True,False,False,False,False,0.0,0.0,9884.0,21907.0,femme,homme,1,1.0,Couples,False,0
69,True,True,45,50.0,True,True,False,False,False,False,0.0,0.0,19664.0,39563.0,femme,homme,1,1.0,Couples,True,1
70,True,False,55,51.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
71,True,True,48,51.0,True,True,False,False,False,False,0.0,0.0,7.0,38699.0,femme,homme,1,1.0,Couples,True,3
72,False,True,51,51.0,False,True,False,False,False,False,0.0,0.0,0.0,24142.0,femme,homme,1,1.0,Couples,True,2
73,True,False,46,51.0,True,False,False,False,False,False,0.0,0.0,16473.0,0.0,femme,homme,1,1.0,Couples,True,2
74,True,True,48,51.0,True,True,False,False,False,False,0.0,0.0,7.0,25863.0,femme,homme,1,1.0,Couples,False,0
75,True,False,48,52.0,True,False,False,False,False,False,0.0,0.0,7.0,0.0,femme,homme,1,1.0,Couples,False,0
76,True,True,49,52.0,True,True,False,False,False,False,0.0,0.0,2105.0,20723.0,femme,homme,1,1.0,Couples,False,0
77,False,False,51,52.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
78,False,True,50,52.0,False,True,False,False,False,False,0.0,0.0,0.0,59176.0,femme,homme,1,1.0,Couples,True,1
79,True,True,57,52.0,True,True,False,False,False,False,0.0,0.0,14487.0,16501.0,femme,homme,1,1.0,Couples,False,0
80,True,False,52,53.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
81,False,False,54,53.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
82,True,True,49,53.0,True,True,False,False,False,False,0.0,0.0,2105.0,126494.0,femme,homme,1,1.0,Couples,True,2
83,True,True,55,53.0,False,True,False,False,False,False,0.0,0.0,0.0,22909.0,femme,homme,1,1.0,Couples,True,2
84,True,False,46,54.0,True,False,False,False,False,False,0.0,0.0,16473.0,0.0,femme,homme,1,1.0,Couples,True,1
85,True,False,49,54.0,True,False,False,False,False,False,0.0,0.0,2105.0,0.0,femme,homme,1,1.0,Couples,False,0
86,False,True,51,54.0,False,True,False,False,False,False,0.0,0.0,0.0,51027.0,femme,homme,1,1.0,Couples,True,2
87,True,False,57,54.0,True,False,False,False,False,False,0.0,0.0,14487.0,0.0,femme,homme,1,1.0,Couples,False,0
88,True,False,45,55.0,True,False,False,False,False,False,0.0,0.0,19664.0,0.0,femme,homme,1,1.0,Couples,True,2
89,True,True,56,55.0,True,False,False,False,False,False,0.0,0.0,30289.0,0.0,femme,homme,1,1.0,Couples,False,0
90,True,True,41,55.0,True,True,False,False,False,False,0.0,0.0,31487.0,34616.0,femme,homme,1,1.0,Couples,True,1
91,True,True,56,56.0,True,True,False,False,False,False,0.0,0.0,30289.0,30020.0,femme,homme,1,1.0,Couples,True,3
92,True,True,52,56.0,False,True,False,False,False,True,0.0,0.0,0.0,33634.0,femme,homme,1,1.0,Couples,True,2
93,False,True,67,56.0,False,True,False,False,False,False,1259.0,0.0,0.0,19167.0,femme,homme,1,1.0,Couples,True,1
94,True,True,58,57.0,True,True,False,False,False,False,0.0,0.0,6578.0,23492.0,femme,homme,1,1.0,Couples,False,0
95,True,True,48,57.0,True,True,False,False,False,False,0.0,0.0,7.0,26562.0,femme,homme,1,1.0,Couples,True,3
96,True,False,56,57.0,True,False,False,False,False,False,0.0,0.0,30289.0,0.0,femme,homme,1,1.0,Couples,True,1
97,True,True,58,57.0,True,True,False,False,False,False,0.0,0.0,6578.0,21398.0,femme,homme,1,1.0,Couples,True,2
98,False,True,51,57.0,False,True,False,False,False,False,0.0,0.0,0.0,19965.0,femme,homme,1,1.0,Couples,True,1
99,True,True,57,57.0,True,True,False,False,False,False,0.0,0.0,14487.0,18137.0,femme,homme,1,1.0,Couples,False,0
100,True,True,52,58.0,False,True,False,False,False,False,0.0,0.0,0.0,52108.0,femme,homme,1,1.0,Couples,True,2
101,True,True,55,58.0,False,True,False,False,False,False,0.0,0.0,0.0,49735.0,femme,homme,1,1.0,Couples,False,0
102,True,False,61,58.0,True,False,False,False,True,False,0.0,0.0,1164.0,0.0,femme,homme,1,1.0,Couples,True,2
103,True,True,47,58.0,True,True,False,False,False,False,0.0,0.0,9884.0,5884.0,femme,homme,1,1.0,Couples,False,0
104,True,False,49,58.0,True,False,False,False,False,False,0.0,0.0,2105.0,0.0,femme,homme,1,1.0,Couples,True,1
105,True,True,61,59.0,True,True,False,False,True,False,0.0,0.0,1164.0,21594.0,femme,homme,1,1.0,Couples,True,1
106,True,True,57,59.0,True,True,False,False,False,False,0.0,0.0,14487.0,16688.0,femme,homme,1,1.0,Couples,False,0
107,False,False,59,59.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
108,False,False,65,60.0,False,False,False,False,False,False,1259.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
109,True,True,55,60.0,False,True,False,False,False,False,0.0,0.0,0.0,16787.0,femme,homme,1,1.0,Couples,True,3
110,True,False,61,60.0,True,False,False,False,True,True,0.0,0.0,1164.0,0.0,femme,homme,1,1.0,Couples,True,2
111,True,True,57,60.0,True,True,False,False,False,False,0.0,0.0,14487.0,43612.0,femme,homme,1,1.0,Couples,False,0
112,False,True,59,61.0,False,True,False,False,False,False,0.0,0.0,0.0,44809.0,femme,homme,1,1.0,Couples,True,2
113,False,False,59,61.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
114,True,False,61,61.0,True,False,False,False,True,False,0.0,0.0,1164.0,0.0,femme,homme,1,1.0,Couples,True,2
115,False,False,66,62.0,False,False,False,False,False,False,1259.0,0.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
116,True,True,60,62.0,True,True,False,False,False,False,0.0,0.0,12002.0,16908.0,femme,homme,1,1.0,Couples,False,0
117,True,True,64,62.0,True,True,False,False,False,False,0.0,0.0,38769.0,43508.0,femme,homme,1,1.0,Couples,True,2
118,True,True,46,62.0,True,True,False,False,False,False,0.0,0.0,16473.0,59715.0,femme,homme,1,1.0,Couples,False,0
119,False,True,59,62.0,False,True,False,False,False,False,0.0,0.0,0.0,41024.0,femme,homme,1,1.0,Couples,False,0
120,True,True,55,63.0,False,True,False,False,False,False,0.0,0.0,0.0,14842.0,femme,homme,1,1.0,Couples,False,0
121,True,True,58,63.0,True,True,False,False,False,False,0.0,0.0,6578.0,10533.0,femme,homme,1,1.0,Couples,False,0
122,True,False,56,63.0,True,False,False,False,False,False,0.0,0.0,30289.0,0.0,femme,homme,1,1.0,Couples,True,1
123,False,True,59,64.0,False,True,False,False,False,False,0.0,0.0,0.0,20135.0,femme,homme,1,1.0,Couples,True,2
124,True,False,60,64.0,True,False,False,False,False,False,0.0,0.0,12002.0,0.0,femme,homme,1,1.0,Couples,True,1
125,False,False,68,65.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
126,True,False,60,65.0,True,False,False,False,False,False,0.0,1797.0,12002.0,0.0,femme,homme,1,1.0,Couples,True,1
127,False,False,72,65.0,False,False,False,False,False,False,1212.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
128,False,False,65,65.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
129,False,False,72,65.0,False,False,False,False,False,False,1212.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
130,True,False,55,66.0,False,False,False,False,False,False,0.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
131,False,False,67,66.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
132,False,False,69,66.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,3
133,False,False,65,67.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
134,False,False,59,67.0,False,False,False,False,False,False,0.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
135,True,False,56,67.0,True,False,False,False,False,False,0.0,1797.0,30289.0,0.0,femme,homme,1,1.0,Couples,True,1
136,False,False,68,67.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
137,False,True,65,67.0,False,True,False,False,False,False,1259.0,0.0,0.0,32221.0,femme,homme,1,1.0,Couples,True,1
138,True,True,60,67.0,True,True,False,False,False,False,0.0,0.0,12002.0,26573.0,femme,homme,1,1.0,Couples,True,2
139,False,False,68,68.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
140,False,False,65,68.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
141,False,False,65,68.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
142,True,False,55,68.0,False,False,False,False,False,False,0.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
143,False,False,68,68.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
144,False,False,70,69.0,False,False,False,False,False,False,1212.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
145,False,False,66,69.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
146,False,False,67,69.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
147,False,False,69,69.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,3
148,False,False,68,69.0,False,False,False,False,False,False,1259.0,1797.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
149,False,False,74,70.0,False,False,False,False,False,False,1212.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
150,True,False,58,70.0,True,False,False,False,False,False,0.0,1713.0,6578.0,0.0,femme,homme,1,1.0,Couples,True,3
151,True,False,64,70.0,True,False,False,False,False,False,0.0,1713.0,38769.0,0.0,femme,homme,1,1.0,Couples,True,3
152,False,False,71,70.0,False,False,False,False,False,False,1212.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
153,False,False,67,71.0,False,False,False,False,False,False,1259.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
154,False,False,72,71.0,False,False,False,False,False,False,1212.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
155,False,False,68,71.0,False,False,False,False,False,False,1259.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
156,False,False,71,71.0,False,False,False,False,False,False,1212.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
157,False,False,69,72.0,False,False,False,False,False,False,1259.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,3
158,False,False,67,72.0,False,False,False,False,False,False,1259.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
159,False,False,76,72.0,False,False,False,False,False,False,1173.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
160,True,False,60,73.0,True,False,False,False,False,False,0.0,1713.0,12002.0,0.0,femme,homme,1,1.0,Couples,True,4
161,False,False,73,73.0,False,False,False,False,False,False,1212.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,4
162,False,False,68,74.0,False,False,False,False,False,False,1259.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
163,False,False,83,74.0,False,False,False,False,False,False,1225.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
164,False,False,72,74.0,False,False,False,False,False,False,1212.0,1713.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
165,False,False,73,75.0,False,False,False,False,False,False,1212.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
166,False,False,80,75.0,False,False,False,False,False,False,1225.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,3
167,False,False,77,76.0,False,False,False,False,False,False,1173.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
168,False,False,75,76.0,False,False,False,False,False,False,1173.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
169,False,False,75,77.0,False,False,False,False,False,False,1173.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
170,False,False,75,77.0,False,False,False,False,False,False,1173.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
171,False,False,59,77.0,False,False,False,False,False,False,0.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
172,False,False,74,78.0,False,False,False,False,False,False,1212.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
173,False,False,76,78.0,False,False,False,False,False,False,1173.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
174,False,True,76,79.0,False,True,False,False,False,False,1173.0,0.0,0.0,2044.0,femme,homme,1,1.0,Couples,True,2
175,False,False,76,79.0,False,False,False,False,False,False,1173.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
176,False,False,73,79.0,False,False,False,False,False,False,1212.0,1626.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
177,False,False,76,80.0,False,False,False,False,False,False,1173.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
178,False,False,75,80.0,False,False,False,False,False,False,1173.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
179,False,False,84,82.0,False,False,False,False,False,False,1225.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,True,2
180,False,False,75,82.0,False,False,False,False,False,False,1173.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
181,False,False,83,83.0,False,False,False,False,False,False,1225.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
182,False,False,84,84.0,False,False,False,False,False,False,1225.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
183,False,False,86,84.0,False,False,False,False,False,False,1330.0,1623.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
184,False,False,83,85.0,False,False,False,False,False,False,1225.0,1687.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
185,False,False,86,86.0,False,False,False,False,False,False,1330.0,1687.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
186,False,False,83,88.0,False,False,False,False,False,False,1225.0,1687.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
187,False,False,86,89.0,False,False,False,False,False,False,1330.0,1687.0,0.0,0.0,femme,homme,1,1.0,Couples,False,0
188,False,False,86,90.0,False,False,False,False,False,False,1330.0,1687.0,0.0,0.0,femme,homme,1,1.0,Couples,True,1
189,False,,15,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
190,False,,15,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,True,1
191,False,,15,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
192,True,,15,,True,,True,,False,,0.0,,13670.0,,femme,,0,,femme solo,False,0
193,False,,15,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
194,False,,15,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
195,False,,16,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,True,2
196,False,,16,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
197,False,,16,,False,,True,,True,,0.0,,0.0,,femme,,0,,femme solo,False,0
198,False,,16,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
199,True,,16,,True,,True,,False,,0.0,,6180.0,,femme,,0,,femme solo,False,0
200,False,,16,,False,,True,,True,,0.0,,0.0,,femme,,0,,femme solo,True,2
201,False,,17,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
202,False,,17,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
203,True,,17,,True,,True,,False,,0.0,,15234.0,,femme,,0,,femme solo,True,2
204,True,,17,,True,,True,,False,,0.0,,7879.0,,femme,,0,,femme solo,False,0
205,False,,17,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
206,True,,17,,True,,True,,False,,0.0,,4022.0,,femme,,0,,femme solo,True,1
207,False,,18,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
208,False,,18,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
209,True,,18,,True,,True,,True,,0.0,,6002.0,,femme,,0,,femme solo,False,0
210,True,,18,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
211,False,,18,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
212,False,,18,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
213,True,,19,,True,,True,,False,,0.0,,6101.0,,femme,,0,,femme solo,False,0
214,False,,19,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
215,False,,19,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
216,False,,19,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,True,1
217,False,,19,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
218,False,,19,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
219,False,,20,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
220,False,,20,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
221,True,,20,,True,,False,,False,,0.0,,18096.0,,femme,,0,,femme solo,False,0
222,False,,20,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
223,False,,20,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
224,False,,20,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
225,False,,21,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,True,2
226,False,,21,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
227,False,,21,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
228,True,,21,,True,,True,,True,,0.0,,7490.0,,femme,,0,,femme solo,False,0
229,False,,21,,False,,True,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
230,False,,22,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
231,False,,22,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
232,True,,22,,True,,True,,False,,0.0,,11354.0,,femme,,0,,femme solo,False,0
233,True,,22,,True,,False,,False,,0.0,,3664.0,,femme,,0,,femme solo,False,0
234,False,,23,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
235,False,,23,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
236,False,,23,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
237,True,,23,,False,,False,,False,,0.0,,0.0,,femme,,0,,femme solo,False,0
